id,time,cur_frame,total_frames,arm_pos_x,arm_pos_y,arm_pos_z,arm_yaw,arm_roll,arm_pitch,hand_pos_x,hand_pos_y,hand_pos_z,hand_yaw,hand_roll,hand_pitch,hand_vel_x,hand_vel_y,hand_vel_z,finger1_pos_x,finger1_pos_y,finger1_pos_z,finger1_yaw,finger1_roll,finger1_pitch,finger1_vel_x,finger1_vel_y,finger1_vel_z,finger2_pos_x,finger2_pos_y,finger2_pos_z,finger2_yaw,finger2_roll,finger2_pitch,finger2_vel_x,finger2_vel_y,finger2_vel_z,finger3_pos_x,finger3_pos_y,finger3_pos_z,finger3_yaw,finger3_roll,finger3_pitch,finger3_vel_x,finger3_vel_y,finger3_vel_z,finger4_pos_x,finger4_pos_y,finger4_pos_z,finger4_yaw,finger4_roll,finger4_pitch,finger4_vel_x,finger4_vel_y,finger4_vel_z,finger5_pos_x,finger5_pos_y,finger5_pos_z,finger5_yaw,finger5_roll,finger5_pitch,finger5_vel_x,finger5_vel_y,finger5_vel_z,sign
10,1368088,0,10,64.485634,93.55375,330.61487,-0.10725137,0.3302657,-0.9377749,27.299252,205.4169,54.79856,-0.077492125,0.6592906,-0.7478843,-4.0506525,-3.8345325,13.184823,-23.191856,-35.079544,-57.25336,0.16597912,0.084709704,-0.9824842,47.93718,2.7271597,7.118531,-30.21689,49.3815,-81.3302,-0.059469208,0.4316418,-0.90008265,-3.756999,6.7231946,19.439447,-1.0879726,-41.197723,-15.807457,0.10613201,-0.7900897,0.60373354,-19.718445,-1.0466411,3.5565572,11.053879,-39.272156,-8.60297,-0.063421525,-0.7863396,0.6145305,-17.220797,-6.0839996,5.9003797,22.690083,-30.00467,-8.888779,-0.22428404,-0.81390923,0.5359556,-14.943394,-9.422142,6.1140203,num1
11,101230114,1,10,65.72087,92.53165,331.09293,-0.11293731,0.3346332,-0.9355564,27.443377,205.79224,55.966694,-0.06627946,0.66009253,-0.74825454,1.5994447,3.3469832,10.528314,-22.508327,-34.501587,-56.98508,0.19241086,0.07209121,-0.97866285,1.9639902,9.843324,13.193815,-29.943016,50.18718,-80.93945,-0.06107637,0.42706335,-0.90215665,2.9412766,14.3298025,16.481573,-3.21142,-41.02855,-16.159496,0.08446249,-0.80053526,0.59330374,-16.85047,4.3247967,7.719624,9.227121,-39.63875,-8.736225,-0.08298938,-0.7827562,0.6167702,-13.992182,0.028419228,8.4115305,21.222536,-30.84793,-9.26405,-0.24732631,-0.80270404,0.5426748,-10.883886,-3.9181836,6.047162,num1
12,202248605,2,10,65.78941,91.62559,331.09125,-0.112778194,0.339205,-0.9339278,27.601952,206.45496,56.6706,-0.06332412,0.6658287,-0.74341255,1.8100823,7.4652724,7.1923285,-22.994068,-33.808548,-57.01289,0.18982728,0.0742792,-0.97900367,-3.8494573,14.009421,7.120572,-30.04217,50.957,-80.41924,-0.064385526,0.42841938,-0.90128314,0.7062936,10.266902,9.710723,-4.129528,-40.846222,-16.41201,0.07679706,-0.80604094,0.58685625,-6.661438,9.075668,4.974645,8.418125,-39.662277,-9.115208,-0.09047933,-0.78593343,0.6116553,-5.674314,7.0130105,2.8361979,20.585052,-31.079346,-9.6972275,-0.25499147,-0.8020321,0.5401147,-3.7199059,5.478045,2.0281081,num1
13,302321321,3,10,66.678055,89.83781,329.89758,-0.11654224,0.35354188,-0.9281304,27.388304,206.40288,55.65373,-0.06636,0.6312511,-0.7727344,-1.2729043,0.31352058,-8.305922,-22.353539,-36.447174,-55.40275,0.19620277,0.029203141,-0.9801284,5.4564033,-21.54429,5.7373543,-30.424782,46.713516,-82.7908,-0.06825465,0.37636274,-0.9239547,-3.6953008,-36.973995,-28.603817,-4.1784954,-41.512543,-14.647301,0.07833166,-0.77998483,0.62087667,-2.8511736,-5.232718,4.8375006,8.4141865,-39.911407,-7.523529,-0.08906426,-0.76107854,0.6425162,-2.098233,-1.7504727,0.90812546,20.613203,-31.371552,-8.36422,-0.25198027,-0.7774953,0.5762005,-1.1150508,-1.9889596,1.9047627,num1
14,402428065,4,10,67.36308,90.03667,329.79007,-0.11962675,0.35712925,-0.9263629,27.332092,206.48055,55.311924,-0.06456846,0.6107871,-0.7891578,-1.0235887,-0.17276454,-4.0847692,-20.87987,-37.844604,-54.322395,0.2249108,-0.0015059899,-0.97437817,10.4772005,-14.747986,8.890113,-30.501898,44.49135,-83.9651,-0.07050138,0.3467559,-0.935302,-0.25014076,-23.927181,-16.85991,-4.8482647,-41.715378,-14.035439,0.07006647,-0.770912,0.6330762,-9.408893,-2.9444213,3.4288447,7.9274673,-40.02098,-6.843689,-0.09466455,-0.7478525,0.6570809,-7.4429193,-2.5465255,3.3035095,20.297611,-31.63913,-7.755165,-0.2551371,-0.76140255,0.59596246,-4.9872146,-4.1996193,1.916822,num1
15,502460694,5,10,68.13562,91.41913,330.94327,-0.12242164,0.35375735,-0.92729104,27.662355,207.37436,56.401382,-0.056244336,0.6133573,-0.7878004,7.891928,18.125929,25.819519,-21.55005,-37.1463,-54.012352,0.23394366,-0.009283387,-0.9722058,-6.540356,43.26097,20.492207,-30.304749,45.44258,-83.52136,-0.07334476,0.3479907,-0.93462455,11.271196,55.507652,44.284554,-6.490679,-41.44777,-14.207565,0.052725412,-0.77574277,0.6288427,-15.33034,25.463736,14.074088,6.482218,-40.10524,-7.4170914,-0.11140299,-0.7511775,0.6506318,-13.004942,18.379278,3.589183,19.196295,-32.16815,-8.177296,-0.26932335,-0.7553469,0.59742445,-7.739659,11.890067,10.56117,num1
16,602711937,6,10,66.63481,88.87801,329.1617,-0.11387938,0.3696483,-0.9221668,28.086334,207.77225,55.293705,-0.061965175,0.59557813,-0.80090386,0.22833896,-2.2948809,-27.070183,-20.229877,-38.60402,-53.169777,0.2564064,-0.026931947,-0.9661938,11.080227,-33.169903,-8.353133,-30.663015,43.092422,-84.63058,-0.075161144,0.32527173,-0.94262886,-7.807106,-51.010704,-49.647495,-5.8052425,-41.791077,-13.410423,0.060895957,-0.76092565,0.6459751,11.945382,-10.514409,-6.3488574,7.140377,-40.093597,-6.569893,-0.1030825,-0.73847175,0.66635835,11.24837,-3.5183945,-7.8003917,19.81329,-31.927856,-7.5742035,-0.2588313,-0.75050193,0.60807335,9.639055,-0.4964486,-11.631661,num1
17,703498296,7,10,63.77005,87.11074,330.05545,-0.095844604,0.3749761,-0.92206657,29.617971,209.42989,57.60243,-0.066990115,0.63780403,-0.76727986,10.357677,9.718658,19.251564,-23.292551,-35.819412,-54.492672,0.23621191,0.036202993,-0.9710269,37.923103,28.458313,8.8609,-30.769575,46.84642,-82.56486,-0.0728921,0.37194675,-0.9253877,6.360771,31.881588,32.922756,-4.6306973,-41.033356,-15.812546,0.07123763,-0.7931405,0.60485816,23.048405,15.294164,2.776029,8.20233,-39.42772,-8.706711,-0.09323231,-0.77616245,0.6236021,21.93416,15.540597,5.324076,20.707388,-30.94246,-9.121944,-0.2471698,-0.79053354,0.5603247,19.945637,18.655869,8.465463,num1
18,803633474,8,10,63.451332,88.494484,331.26306,-0.0931988,0.36649892,-0.92573893,29.819853,209.09178,58.205814,-0.06964044,0.6453458,-0.7607095,1.3046646,-2.2317057,4.476957,-22.33315,-35.073624,-54.438705,0.2719829,0.045891225,-0.9612072,12.559787,3.5155382,4.666881,-31.119232,47.605698,-81.99359,-0.07701172,0.3796029,-0.9219386,-1.4525023,4.0914903,9.226341,-4.7411175,-40.76848,-16.315434,0.07227506,-0.79927474,0.5966039,0.97071326,0.050920516,0.069377005,8.146494,-39.30638,-9.140331,-0.09179941,-0.78189784,0.6166106,1.276294,-1.1583989,0.655493,20.695902,-30.827179,-9.5713005,-0.24457046,-0.7976332,0.5513317,1.7280301,-1.2736877,0.62286705,num1
19,904628659,9,10,63.953003,87.60304,329.03302,-0.09656784,0.37783694,-0.9208224,29.123835,208.1,55.378,-0.08004568,0.5942935,-0.80025494,-7.4146104,-8.318268,-30.819584,-20.11616,-39.08612,-52.354897,0.29183647,-0.0042140125,-0.9564589,14.311478,-50.586575,-9.507531,-31.519123,41.31627,-85.17954,-0.07635237,0.31805176,-0.94499385,-8.064226,-74.17896,-64.214386,-3.2338905,-41.704407,-14.362545,0.08788453,-0.76512665,0.63785386,7.7552643,-18.627716,-13.096034,9.567308,-39.34645,-6.551632,-0.07608881,-0.7418617,0.666222,6.8864493,-8.046584,3.2561293,21.912237,-30.553467,-7.3758507,-0.22413038,-0.76942986,0.5981164,5.080465,-5.39394,-5.5435734,num1
20,629273,0,10,72.90048,82.68298,336.77618,-0.13500398,0.38535222,-0.9128404,27.374311,203.88779,64.70675,-0.100593366,0.57285446,-0.813461,1.82447,-3.68995,2.1224751,11.810709,-32.311584,-40.25895,0.55014044,0.031771205,-0.8344676,-1.750264,-0.33498847,1.3381242,-41.089565,38.155563,-85.12845,-0.19404423,0.3390276,-0.9205472,-0.37205195,-2.335647,4.570304,8.100008,47.228897,-94.13991,0.16139469,0.3515809,-0.92214024,-4.412471,-3.8705618,1.8215712,10.5064945,-35.21068,-3.2441711,-0.03436812,-0.64184034,0.76606774,2.5834663,-3.4922278,0.35681883,20.746748,-26.758514,-4.2690277,-0.2666593,-0.6401041,0.7205273,2.5515652,-3.257197,0.57084435,num2
21,100067122,1,10,72.7958,82.65149,337.1162,-0.13284329,0.38308454,-0.914111,27.574007,203.42369,64.87123,-0.10543663,0.575812,-0.810755,2.075212,-4.7318916,1.5073332,11.663637,-31.972397,-40.450447,0.5465239,0.03783311,-0.83658844,0.3490981,-1.4273458,0.19741367,-41.25618,38.318268,-84.90472,-0.19531281,0.34091538,-0.91958123,0.6261745,-3.8308446,3.3273785,7.5922756,47.403137,-94.070595,0.15639226,0.350755,-0.92331594,-2.959069,-4.5746408,1.5544353,10.604921,-35.178696,-3.428646,-0.029492604,-0.64542276,0.76325595,3.0185447,-4.431134,-0.41365284,20.83843,-26.708908,-4.3997765,-0.25958452,-0.6438555,0.719768,3.3363976,-4.3900843,0.6199688,num2
22,200048011,2,10,72.6489,82.39178,337.21158,-0.1309801,0.38236934,-0.9146791,27.761631,203.08795,64.92084,-0.108082555,0.5779093,-0.8089122,1.7746261,-3.063364,0.3228005,11.486568,-31.668015,-40.608444,0.54416895,0.042037472,-0.8379218,-0.33512986,-0.010961692,-0.6490572,-41.251705,38.43718,-84.78494,-0.19485977,0.3415453,-0.91944355,1.6912329,-2.0941458,1.4332838,7.2721367,47.470932,-94.04359,0.1528701,0.3496016,-0.9243427,-1.3900589,-3.1066327,0.26735124,10.638168,-35.1698,-3.5535316,-0.02688719,-0.6478912,0.7612582,1.9753265,-3.0234683,-0.9129947,21.054863,-26.792343,-4.398056,-0.24362513,-0.64895284,0.72076833,5.591178,-4.5692296,0.708936,num2
23,300562151,3,10,72.55817,82.21733,337.1911,-0.12997271,0.38207003,-0.91494787,27.86021,202.89655,64.884514,-0.10930369,0.57903117,-0.8079453,0.7871386,-1.7369219,-0.4491342,11.357655,-31.407806,-40.69072,0.5422038,0.044977427,-0.83904237,-0.8154104,1.374871,-0.8780196,-41.17391,38.55902,-84.71835,-0.19385384,0.3432393,-0.9190253,1.3472338,-0.18126285,0.38761783,7.123913,47.552094,-94.00946,0.15130033,0.3500083,-0.92444706,-0.55646425,-0.8644215,-0.0801204,10.639908,-35.174744,-3.6202126,-0.025725756,-0.6492724,0.76012075,0.81147224,-1.7851133,-1.1378875,21.233734,-26.865845,-4.3684273,-0.23175324,-0.65191877,0.7220058,3.3450553,-2.4330993,0.053528138,num2
24,401000778,4,10,72.521126,82.03385,337.12115,-0.12950698,0.38223302,-0.91494584,27.904371,202.78639,64.844055,-0.10998448,0.5796514,-0.807408,0.3686819,-1.005758,-0.32573923,11.314035,-31.13919,-40.76177,0.54239833,0.047339633,-0.83878666,0.5758413,2.4929197,-1.0046303,-41.017303,38.686005,-84.68344,-0.19187522,0.34540838,-0.91862774,1.9534568,0.6722617,0.20061202,7.046419,47.62256,-93.9794,0.15054661,0.35071406,-0.92430264,-0.33136764,-0.37156108,-0.05601014,10.639151,-35.182205,-3.6581726,-0.025085745,-0.65013134,0.75940764,0.32163644,-1.0872055,-0.74797153,21.374529,-26.909317,-4.318741,-0.22335824,-0.6530192,0.72365534,2.21751,-1.3468117,0.18178271,num2
25,501219858,5,10,72.52796,81.79378,337.0528,-0.12902486,0.38229924,-0.91498625,27.99436,202.60611,64.80145,-0.11070881,0.5804776,-0.80671513,1.1061686,-2.031627,-0.4702409,11.3467655,-30.82016,-40.833107,0.54465634,0.04985141,-0.8371764,1.4997538,1.1147647,-0.9918356,-40.833153,38.71382,-84.689804,-0.1893735,0.34475917,-0.91939044,2.8714228,-2.7090795,-0.84445035,6.956625,47.701813,-93.944824,0.14959086,0.35141903,-0.92419004,-0.031155972,-1.4022576,-0.20915882,10.639051,-35.187515,-3.7054672,-0.024401927,-0.65115887,0.75854903,1.1597351,-2.055146,-1.0377845,21.451582,-26.942719,-4.333843,-0.21890792,-0.65488833,0.7233261,1.9143696,-2.249124,-0.9109586,num2
26,601620729,6,10,72.52491,81.69133,337.07516,-0.12828262,0.38163298,-0.9153687,28.136295,202.38136,64.76586,-0.11155796,0.5814008,-0.80593294,1.2632465,-2.151556,-0.25238234,11.337803,-30.674026,-40.885544,0.54479146,0.051603086,-0.8369823,1.562223,-0.8678109,-0.7475671,-40.695755,38.70218,-84.70129,-0.18762223,0.34366187,-0.92016,2.289555,-2.6362345,-0.44972023,6.845047,47.71501,-93.9376,0.14830916,0.35089207,-0.9245967,0.21045318,-2.6630998,-0.43171743,10.658871,-35.185455,-3.7570267,-0.023543095,-0.65232265,0.7575757,1.5384121,-2.0982382,-0.8078616,21.520523,-26.953552,-4.3613396,-0.21562433,-0.6567624,0.7226128,2.1360788,-2.251245,-0.64691865,num2
27,701981047,7,10,72.573135,81.66761,337.10608,-0.12826431,0.38115752,-0.91556937,28.162619,202.26392,64.76902,-0.11214305,0.5819755,-0.8054368,-0.031657595,-0.8334928,0.104755014,11.341352,-30.533386,-40.95769,0.5445268,0.053244166,-0.83705175,0.07858487,0.5962897,-0.6948483,-40.620316,38.712875,-84.70108,-0.18677416,0.34380397,-0.92027944,0.329563,-0.60435265,0.22205126,6.783964,47.667282,-93.95326,0.14772812,0.34963295,-0.9251666,-0.47927302,-1.6074601,-0.16643423,10.685198,-35.18268,-3.7894096,-0.02291702,-0.6531561,0.7568764,0.19903901,-0.8110581,-0.19729415,21.600428,-26.95462,-4.368965,-0.21240337,-0.6581591,0.72229594,0.7853052,-0.8451882,0.007834068,num2
28,802061687,8,10,72.53976,81.716095,337.148,-0.12826598,0.38087368,-0.9156872,28.120611,202.24483,64.785866,-0.112315185,0.582063,-0.8053496,-0.43307248,-0.1214888,0.16273215,11.292635,-30.250916,-41.069412,0.54310894,0.055600885,-0.83781934,-1.1790048,3.3036573,-1.2415919,-40.5249,38.765656,-84.698685,-0.18590663,0.3452034,-0.9199312,0.25820884,0.92452526,0.46336204,6.7585506,47.666412,-93.95511,0.14742008,0.3496697,-0.92520183,-0.72729087,-0.15328455,0.12030342,10.690371,-35.18837,-3.7966537,-0.022743113,-0.6534355,0.75664043,-0.4268512,-0.18202573,0.0738772,21.66387,-26.9711,-4.332466,-0.20954023,-0.65818864,0.72310483,0.20503591,-0.19803356,0.5703689,num2
29,902729649,9,10,72.525116,81.71424,337.1505,-0.1283081,0.3809063,-0.9156677,28.093306,202.24774,64.791855,-0.11233578,0.5819776,-0.8054084,-0.17570364,0.04255663,0.03919212,11.261957,-30.07045,-41.120827,0.5431424,0.056595195,-0.83773106,-0.37205145,1.991849,-0.45395327,-40.45757,38.78076,-84.707,-0.18531059,0.3455413,-0.91992456,0.20000517,0.3523755,0.096958995,6.7443256,47.64737,-93.96608,0.14718613,0.34952572,-0.92529345,-0.35255635,-0.06140988,-0.036196142,10.683886,-35.197998,-3.7951317,-0.022745978,-0.6534954,0.7565887,-0.24733788,-0.04189133,0.014095466,21.715971,-26.993057,-4.2952003,-0.20702267,-0.65802616,0.7239773,0.27544135,-0.093297794,0.29007605,num2
30,976073,0,10,85.204346,102.17668,337.27228,-0.19198292,0.24097236,-0.95135427,37.912663,191.78088,56.87832,0.14332213,0.6452036,-0.7504473,6.5297103,1.2576234,-5.6467376,-93.52797,0.0761261,-19.563507,-0.6786658,0.40633747,-0.61180276,-2.576954,-60.936573,-33.824577,-25.019835,48.699158,-87.60616,-0.0651992,0.40005308,-0.9141699,0.8153056,-11.029095,-10.9499655,28.041264,38.25093,-92.42938,0.33415446,0.22126774,-0.9161776,11.879481,23.878262,-0.33939728,5.631153,-34.97856,-3.9246445,-0.3239002,-0.6530279,0.6845752,3.419582,-0.15106389,-1.617833,19.71408,-28.736649,-2.0801163,-0.44729185,-0.66530204,0.59774846,2.6694767,-0.12330044,-2.0501451,num3
31,100783562,1,10,84.73606,100.12488,336.58032,-0.18771304,0.2534563,-0.9489593,37.964687,192.17586,56.308006,0.13251252,0.63373435,-0.7621163,-1.0211837,5.689244,-7.915957,-93.44246,-8.67009,-23.731674,-0.6730892,0.30629453,-0.67315274,6.9181194,-83.08344,-47.825443,-26.132557,47.11325,-88.18446,-0.07705747,0.38966203,-0.91772854,-15.868354,-13.800661,-14.735752,28.014149,39.828873,-92.20969,0.33782876,0.24632639,-0.90840244,-4.5232234,17.899456,-7.2068853,5.87183,-35.021454,-3.389309,-0.31263757,-0.6465335,0.6958823,4.0945745,5.6903243,-2.5736582,19.838154,-28.571976,-1.6133728,-0.43802017,-0.65465605,0.61608744,2.5778852,8.665516,-2.0001748,num3
32,201559666,2,10,82.57108,95.03697,334.65173,-0.1789114,0.28045228,-0.9430468,37.142616,192.84174,55.193806,0.115744986,0.61635035,-0.77891934,-7.19083,5.8045106,-13.920411,-91.878204,-16.161133,-26.888943,-0.6506033,0.21729495,-0.7276663,11.34688,-59.336014,-38.620014,-27.86347,44.78032,-88.896095,-0.09488108,0.3704666,-0.9239871,-27.025232,-14.260493,-18.334904,26.96518,39.737305,-92.84273,0.3299204,0.25111848,-0.9099956,-22.095898,2.4142456,-22.029572,6.222164,-35.101135,-2.8572502,-0.29529986,-0.6412222,0.7082599,-4.5982065,4.908832,-12.129765,20.007896,-28.411453,-1.1014061,-0.42373306,-0.64152926,0.6394454,-6.681254,6.659169,-11.468986,num3
33,301921849,3,10,78.72616,93.16881,332.32562,-0.16250965,0.29033092,-0.9430263,36.318233,192.62912,52.383606,0.09716619,0.599726,-0.7942842,-8.462404,-4.950353,-24.685822,-91.62848,-17.985947,-25.982523,-0.6411733,0.18931152,-0.7436786,-8.361017,-1.5651823,-10.83538,-30.301855,43.409653,-88.80014,-0.12200141,0.35602987,-0.92647636,-27.72875,-12.323118,-22.239576,25.203709,39.389374,-93.716034,0.31392846,0.2534517,-0.91499245,-18.254137,-4.2677903,-29.281431,5.8088303,-35.3049,-2.540844,-0.2755479,-0.6305539,0.72558606,-12.982293,-7.608656,-25.01384,19.508877,-28.66539,-1.4033623,-0.41702953,-0.62960523,0.65550256,-14.225287,-8.236719,-29.38051,num3
