id,time,cur_frame,total_frames,arm_pos_x,arm_pos_y,arm_pos_z,arm_yaw,arm_roll,arm_pitch,hand_pos_x,hand_pos_y,hand_pos_z,hand_yaw,hand_roll,hand_pitch,hand_vel_x,hand_vel_y,hand_vel_z,finger1_pos_x,finger1_pos_y,finger1_pos_z,finger1_yaw,finger1_roll,finger1_pitch,finger1_vel_x,finger1_vel_y,finger1_vel_z,finger2_pos_x,finger2_pos_y,finger2_pos_z,finger2_yaw,finger2_roll,finger2_pitch,finger2_vel_x,finger2_vel_y,finger2_vel_z,finger3_pos_x,finger3_pos_y,finger3_pos_z,finger3_yaw,finger3_roll,finger3_pitch,finger3_vel_x,finger3_vel_y,finger3_vel_z,finger4_pos_x,finger4_pos_y,finger4_pos_z,finger4_yaw,finger4_roll,finger4_pitch,finger4_vel_x,finger4_vel_y,finger4_vel_z,finger5_pos_x,finger5_pos_y,finger5_pos_z,finger5_yaw,finger5_roll,finger5_pitch,finger5_vel_x,finger5_vel_y,finger5_vel_z,sign
160,3070532272,61,100,71.27703,91.4065,250.6177,-0.20882685,0.33669782,-0.91816443,6.8766904,173.17145,11.556838,-0.28856835,0.2604295,-0.9213603,-3.9698532,40.11994,1.0391362,-80.33811,1.7342072,9.951375,-0.7796083,0.1535487,-0.60715204,-2.865605,41.887596,1.8521352,-43.08897,2.798935,-81.33479,-0.22896703,-0.13066891,-0.96462417,-3.276755,37.903133,-0.6513719,-22.301638,-2.9513092,-96.544136,-0.18304048,-0.1978005,-0.96300113,-3.7428207,36.767986,-0.62087715,0.47648907,0.02861023,-94.35529,-0.16475418,-0.14965135,-0.9749156,-4.325437,42.059143,-0.6302022,24.228212,-0.7517853,-78.694496,-0.10714804,-0.05900892,-0.9924904,-2.3482747,41.916477,-0.08575532,rise
161,3121440058,62,100,71.11228,88.951675,248.94984,-0.2089377,0.3605424,-0.9090403,6.6000795,175.86572,11.580498,-0.28897494,0.25718716,-0.9221433,-5.4828253,46.61181,-0.12342026,-80.36038,2.0068665,10.21221,-0.7789693,0.15356058,-0.60796875,-8.340729,53.808853,6.6236577,-43.049667,3.09964,-81.42235,-0.22830588,-0.122432314,-0.9658606,-5.239695,48.95475,-2.917053,-22.237768,-2.722519,-96.64852,-0.1815881,-0.19227365,-0.96439445,-4.911909,48.28316,-3.1983125,0.5397291,0.35762024,-94.42514,-0.16309583,-0.14375733,-0.9760807,-2.9487855,52.358345,-3.254852,24.270016,-0.8007355,-78.70147,-0.10672585,-0.061922505,-0.9923584,-4.2179985,44.097454,-1.2519242,rise
162,3172408441,63,100,71.054756,88.53514,248.12115,-0.20904279,0.3717559,-0.9044881,6.4365497,177.94972,11.63243,-0.29014432,0.25747147,-0.92169666,-5.021739,51.282887,1.5039508,-80.29001,1.746933,10.177333,-0.7755791,0.14737245,-0.61380655,-5.1813107,47.190136,0.742132,-43.11354,3.4743042,-81.41997,-0.22898231,-0.116351694,-0.96645194,-6.210285,57.538174,-0.30947724,-22.389067,-2.4949799,-96.655365,-0.18335907,-0.18962424,-0.9645839,-7.702301,54.512325,-0.4830625,0.51899004,0.74028015,-94.44443,-0.1633355,-0.14124008,-0.97640806,-4.3526826,58.018803,-0.347929,24.254717,-0.5666046,-78.73093,-0.10650627,-0.059336677,-0.99253994,-4.094872,53.589386,-0.08704186,rise
163,3222435709,64,100,72.473114,96.44795,249.95299,-0.21580338,0.35032085,-0.91142976,6.196191,181.46016,11.93276,-0.29364097,0.2630182,-0.9190193,-5.3831663,60.882,4.1701064,-80.20668,1.3744049,10.392216,-0.77350813,0.14386806,-0.6172416,-5.3385453,52.632397,7.4321785,-43.392155,4.4030457,-81.28321,-0.23227072,-0.104210585,-0.96705246,-9.653403,76.02769,5.489237,-22.755707,-1.639389,-96.62125,-0.18700959,-0.18123297,-0.96549577,-10.638252,76.907646,3.334148,0.15960455,1.6158142,-94.40729,-0.16853671,-0.13645148,-0.9762051,-11.013612,71.61759,4.536652,24.016964,0.042236328,-78.78833,-0.111083895,-0.05604627,-0.9922294,-8.547961,69.44835,2.9806147,rise
164,3273075937,65,100,73.124466,96.787346,248.53429,-0.21997203,0.3675754,-0.90360427,5.6816897,185.88931,12.089543,-0.2981567,0.26897728,-0.915835,-7.9950414,79.50765,0.9700766,-80.254684,0.45401,10.750262,-0.77420104,0.13604768,-0.6181454,-10.860949,66.27352,9.4154,-43.665943,5.137146,-81.116875,-0.23468268,-0.09490031,-0.9674285,-14.330989,89.851166,2.7020943,-23.082819,0.08502197,-96.7044,-0.18878892,-0.15507858,-0.9696955,-15.072084,110.11594,-2.6172237,-0.20714808,2.3991241,-94.33776,-0.17260277,-0.1332454,-0.9759375,-14.8569765,89.32385,0.18855721,23.712753,0.65548706,-78.82357,-0.11687734,-0.05576989,-0.99157923,-13.70115,86.887436,-1.1565975,rise
165,3323211347,66,100,73.2353,97.0922,246.6275,-0.22124167,0.3870037,-0.8951426,5.3550315,190.51285,11.963167,-0.30114836,0.26973414,-0.9146328,-4.830203,86.18096,-3.353286,-80.37016,0.026657104,11.198559,-0.7765898,0.13125746,-0.61618155,-8.161504,76.25252,6.2627916,-43.861813,5.4758606,-81.01274,-0.2366524,-0.09037774,-0.9673818,-10.131278,93.775566,-1.454706,-23.414179,0.9582367,-96.72702,-0.19214001,-0.14446245,-0.9706765,-12.184222,105.001366,-4.592265,-0.45620728,2.751999,-94.30949,-0.17534071,-0.13087122,-0.97577065,-11.34913,92.031494,-3.776461,23.574986,0.8663788,-78.85474,-0.11884026,-0.055292413,-0.99137264,-8.420652,92.77604,-5.2270947,rise
166,3373258659,67,100,73.35646,100.00582,246.4253,-0.21853417,0.39147747,-0.8938614,5.73906,194.50061,11.8982725,-0.30729026,0.26993462,-0.91252834,5.6782575,80.79064,-1.4593246,-80.281525,-1.079956,11.361115,-0.7759673,0.11531969,-0.620142,5.7800465,59.245113,-0.24414699,-44.344055,5.723816,-80.76792,-0.24205197,-0.08547005,-0.96649146,-3.2425017,85.08366,0.90225214,-23.990025,1.596878,-96.64014,-0.19773364,-0.13928081,-0.9703104,-4.0472293,92.69736,-2.0288725,-0.8822403,3.2286072,-94.33169,-0.17828645,-0.124200806,-0.9761087,-0.6117432,91.89059,-4.092105,23.16813,1.2456512,-78.987045,-0.12326319,-0.049344204,-0.99114645,-0.21549377,89.29607,-5.3993626,rise
167,3423332541,68,100,74.535706,106.777016,247.01706,-0.22209401,0.3796299,-0.8980843,6.041249,198.9804,11.518165,-0.3082788,0.27487758,-0.9107176,6.5512285,90.027985,-6.175925,-80.130295,-1.6811981,11.063678,-0.76972777,0.10538946,-0.62961274,9.154461,74.46623,-12.423598,-44.53358,6.56102,-80.60951,-0.2454554,-0.07986243,-0.9661126,2.1356928,101.73415,-4.0966806,-24.188643,1.9007416,-96.554596,-0.20038581,-0.14165264,-0.9694225,1.9583085,90.118935,-5.1667213,-0.9845686,3.599472,-94.37001,-0.17887293,-0.11834012,-0.9767293,5.0815754,95.28096,-8.484828,23.081167,1.5839691,-79.05874,-0.12334838,-0.040641002,-0.9915309,6.0895853,98.73783,-8.864809,rise
168,3473924757,69,100,75.77734,110.7389,247.20955,-0.22487536,0.38026926,-0.89712113,6.5595636,202.92552,11.6110735,-0.3091643,0.2688698,-0.9122097,10.730103,85.362495,0.89634436,-79.96281,-2.042862,10.82664,-0.7641195,0.09626729,-0.63785106,13.886281,79.52677,-5.196592,-44.543938,6.0422363,-80.62936,-0.24515747,-0.08683764,-0.96558636,8.859371,80.67816,-0.58819604,-24.168766,1.3936462,-96.56662,-0.19989268,-0.14757118,-0.96864116,10.200999,77.501564,-0.90228,-0.84922695,3.4081116,-94.473274,-0.175983,-0.11623505,-0.9775067,12.568895,84.62191,-3.0326364,23.059685,1.3928833,-79.10007,-0.12305612,-0.0403098,-0.9915807,10.815312,83.87362,-1.8696617,rise
169,3523956221,70,100,76.84836,113.98401,246.74896,-0.2279473,0.38179076,-0.89569855,6.8963876,206.3308,11.28857,-0.3098679,0.26410922,-0.91336095,7.234807,74.45849,-7.5519953,-79.805275,-2.6806335,10.481913,-0.76006806,0.085881144,-0.64414364,9.353689,62.128696,-13.090377,-44.512115,5.863495,-80.684875,-0.24420905,-0.086300865,-0.9658748,6.9828424,71.454025,-9.444349,-23.987043,1.2847595,-96.64958,-0.19667897,-0.1457168,-0.9695793,10.236331,74.565094,-10.394965,-0.6577916,3.715088,-94.58095,-0.17231321,-0.1077584,-0.9791304,11.498316,84.22332,-10.858543,23.114185,1.2522125,-79.12781,-0.12106692,-0.04195915,-0.99175715,8.747726,74.15774,-9.348674,rise
