id,time,cur_frame,total_frames,arm_pos_x,arm_pos_y,arm_pos_z,arm_yaw,arm_roll,arm_pitch,hand_pos_x,hand_pos_y,hand_pos_z,hand_yaw,hand_roll,hand_pitch,hand_vel_x,hand_vel_y,hand_vel_z,finger1_pos_x,finger1_pos_y,finger1_pos_z,finger1_yaw,finger1_roll,finger1_pitch,finger1_vel_x,finger1_vel_y,finger1_vel_z,finger2_pos_x,finger2_pos_y,finger2_pos_z,finger2_yaw,finger2_roll,finger2_pitch,finger2_vel_x,finger2_vel_y,finger2_vel_z,finger3_pos_x,finger3_pos_y,finger3_pos_z,finger3_yaw,finger3_roll,finger3_pitch,finger3_vel_x,finger3_vel_y,finger3_vel_z,finger4_pos_x,finger4_pos_y,finger4_pos_z,finger4_yaw,finger4_roll,finger4_pitch,finger4_vel_x,finger4_vel_y,finger4_vel_z,finger5_pos_x,finger5_pos_y,finger5_pos_z,finger5_yaw,finger5_roll,finger5_pitch,finger5_vel_x,finger5_vel_y,finger5_vel_z,sign
-25,1002907706,10,35,78.2541,107.247055,235.33972,-0.3212116,0.496976,-0.8061253,6.7672405,267.01227,35.24215,0.19636658,0.91085315,-0.36302438,0.4985727,-1.414275,1.7504926,-6.7672405,-267.01227,-35.24215,0.0,0.0,0.0,0.0,0.0,0.0,-6.7672405,-267.01227,-35.24215,0.0,0.0,0.0,0.0,0.0,0.0,-6.7672405,-267.01227,-35.24215,0.0,0.0,0.0,0.0,0.0,0.0,-6.7672405,-267.01227,-35.24215,0.0,0.0,0.0,0.0,0.0,0.0,-6.7672405,-267.01227,-35.24215,0.0,0.0,0.0,0.0,0.0,0.0,a
-24,1103245928,11,35,78.61334,107.933174,235.75931,-0.322326,0.4930499,-0.80808896,7.25691,266.85336,35.506317,0.20339061,0.9111742,-0.35832098,7.228672,-1.8872688,1.9130111,-7.25691,-266.85336,-35.506317,0.0,0.0,0.0,0.0,0.0,0.0,-7.25691,-266.85336,-35.506317,0.0,0.0,0.0,0.0,0.0,0.0,-7.25691,-266.85336,-35.506317,0.0,0.0,0.0,0.0,0.0,0.0,-7.25691,-266.85336,-35.506317,0.0,0.0,0.0,0.0,0.0,0.0,-7.25691,-266.85336,-35.506317,0.0,0.0,0.0,0.0,0.0,0.0,a
-23,1204063330,12,35,79.07072,108.062164,235.7288,-0.3236368,0.49199408,-0.8082085,7.8496833,266.79428,35.755173,0.21200813,0.9114653,-0.3525388,5.414265,-0.59090185,2.223723,-7.8496833,-266.79428,-35.755173,0.0,0.0,0.0,0.0,0.0,0.0,-7.8496833,-266.79428,-35.755173,0.0,0.0,0.0,0.0,0.0,0.0,-7.8496833,-266.79428,-35.755173,0.0,0.0,0.0,0.0,0.0,0.0,-7.8496833,-266.79428,-35.755173,0.0,0.0,0.0,0.0,0.0,0.0,-7.8496833,-266.79428,-35.755173,0.0,0.0,0.0,0.0,0.0,0.0,a
-22,1304086916,13,35,81.167015,107.06118,233.22983,-0.33536404,0.50213844,-0.7971122,7.4405985,268.73984,38.18672,0.22128786,0.92919517,-0.29602036,-5.673234,12.367067,9.436202,-7.4405985,-268.73984,-38.18672,0.0,0.0,0.0,0.0,0.0,0.0,-7.4405985,-268.73984,-38.18672,0.0,0.0,0.0,0.0,0.0,0.0,-7.4405985,-268.73984,-38.18672,0.0,0.0,0.0,0.0,0.0,0.0,-7.4405985,-268.73984,-38.18672,0.0,0.0,0.0,0.0,0.0,0.0,-7.4405985,-268.73984,-38.18672,0.0,0.0,0.0,0.0,0.0,0.0,a
-21,1404124020,14,35,82.06698,106.16147,232.1691,-0.33913985,0.50685906,-0.7925137,7.3123612,268.99445,38.403328,0.21827222,0.9313654,-0.29140317,-1.4545399,2.9411342,2.4498074,-7.3123612,-268.99445,-38.403328,0.0,0.0,0.0,0.0,0.0,0.0,-7.3123612,-268.99445,-38.403328,0.0,0.0,0.0,0.0,0.0,0.0,-7.3123612,-268.99445,-38.403328,0.0,0.0,0.0,0.0,0.0,0.0,-7.3123612,-268.99445,-38.403328,0.0,0.0,0.0,0.0,0.0,0.0,-7.3123612,-268.99445,-38.403328,0.0,0.0,0.0,0.0,0.0,0.0,a
-20,1504145742,15,35,83.54545,107.10208,232.6426,-0.34634265,0.49814004,-0.7949234,6.8547864,268.09024,39.006416,0.21249692,0.93683845,-0.2778107,-5.4185805,-11.441895,1.3840387,-6.8547864,-268.09024,-39.006416,0.0,0.0,0.0,0.0,0.0,0.0,-6.8547864,-268.09024,-39.006416,0.0,0.0,0.0,0.0,0.0,0.0,-6.8547864,-268.09024,-39.006416,0.0,0.0,0.0,0.0,0.0,0.0,-6.8547864,-268.09024,-39.006416,0.0,0.0,0.0,0.0,0.0,0.0,-6.8547864,-268.09024,-39.006416,0.0,0.0,0.0,0.0,0.0,0.0,a
-19,1604224331,16,35,84.73278,107.70961,233.97308,-0.35105255,0.48494554,-0.8009931,6.361667,265.71484,39.07146,0.1991712,0.93996733,-0.27711406,-4.9191136,-16.598185,4.198981,-6.361667,-265.71484,-39.07146,0.0,0.0,0.0,0.0,0.0,0.0,-6.361667,-265.71484,-39.07146,0.0,0.0,0.0,0.0,0.0,0.0,-6.361667,-265.71484,-39.07146,0.0,0.0,0.0,0.0,0.0,0.0,-6.361667,-265.71484,-39.07146,0.0,0.0,0.0,0.0,0.0,0.0,-6.361667,-265.71484,-39.07146,0.0,0.0,0.0,0.0,0.0,0.0,a
-18,1704526195,17,35,85.3542,108.17987,234.5338,-0.35467228,0.47737044,-0.80394346,6.34137,264.55463,39.61856,0.2049886,0.94355696,-0.26015365,1.5439686,-11.113056,4.5608635,-6.34137,-264.55463,-39.61856,0.0,0.0,0.0,0.0,0.0,0.0,-6.34137,-264.55463,-39.61856,0.0,0.0,0.0,0.0,0.0,0.0,-6.34137,-264.55463,-39.61856,0.0,0.0,0.0,0.0,0.0,0.0,-6.34137,-264.55463,-39.61856,0.0,0.0,0.0,0.0,0.0,0.0,-6.34137,-264.55463,-39.61856,0.0,0.0,0.0,0.0,0.0,0.0,a
-17,1805356183,18,35,83.98773,108.57265,235.60378,-0.3499113,0.4722734,-0.80902404,6.8424644,263.75122,39.723644,0.2227524,0.9417543,-0.25195295,7.0873175,-10.606034,0.60368896,-6.8424644,-263.75122,-39.723644,0.0,0.0,0.0,0.0,0.0,0.0,-6.8424644,-263.75122,-39.723644,0.0,0.0,0.0,0.0,0.0,0.0,-6.8424644,-263.75122,-39.723644,0.0,0.0,0.0,0.0,0.0,0.0,-6.8424644,-263.75122,-39.723644,0.0,0.0,0.0,0.0,0.0,0.0,-6.8424644,-263.75122,-39.723644,0.0,0.0,0.0,0.0,0.0,0.0,a
-16,1905814666,19,35,82.993385,108.41277,236.14125,-0.34665006,0.4698576,-0.81182975,7.225352,263.02148,39.85313,0.23786287,0.94061255,-0.24221753,2.3327055,-5.2859917,1.8452312,-7.225352,-263.02148,-39.85313,0.0,0.0,0.0,0.0,0.0,0.0,-7.225352,-263.02148,-39.85313,0.0,0.0,0.0,0.0,0.0,0.0,-7.225352,-263.02148,-39.85313,0.0,0.0,0.0,0.0,0.0,0.0,-7.225352,-263.02148,-39.85313,0.0,0.0,0.0,0.0,0.0,0.0,-7.225352,-263.02148,-39.85313,0.0,0.0,0.0,0.0,0.0,0.0,a
-15,2006780296,20,35,80.88217,107.55111,236.63942,-0.33674988,0.4710694,-0.8152872,7.3546314,262.49414,39.822704,0.2382514,0.9427043,-0.23354827,2.4049726,-5.318639,-1.606625,-7.3546314,-262.49414,-39.822704,0.0,0.0,0.0,0.0,0.0,0.0,-7.3546314,-262.49414,-39.822704,0.0,0.0,0.0,0.0,0.0,0.0,-7.3546314,-262.49414,-39.822704,0.0,0.0,0.0,0.0,0.0,0.0,-7.3546314,-262.49414,-39.822704,0.0,0.0,0.0,0.0,0.0,0.0,-7.3546314,-262.49414,-39.822704,0.0,0.0,0.0,0.0,0.0,0.0,a
-14,2107313826,21,35,76.18207,103.797966,239.88385,-0.31126037,0.474386,-0.823453,7.138076,259.4102,40.066566,0.20938991,0.94374275,-0.25594044,-5.155335,-26.568327,16.88641,-7.138076,-259.4102,-40.066566,0.0,0.0,0.0,0.0,0.0,0.0,-7.138076,-259.4102,-40.066566,0.0,0.0,0.0,0.0,0.0,0.0,-7.138076,-259.4102,-40.066566,0.0,0.0,0.0,0.0,0.0,0.0,-7.138076,-259.4102,-40.066566,0.0,0.0,0.0,0.0,0.0,0.0,-7.138076,-259.4102,-40.066566,0.0,0.0,0.0,0.0,0.0,0.0,a
-13,2207372372,22,35,73.76572,101.6847,241.84877,-0.29515615,0.47958454,-0.8263664,7.122366,258.55493,41.30063,0.18388742,0.9499198,-0.25266144,-2.712877,-9.924852,8.366495,-7.122366,-258.55493,-41.30063,0.0,0.0,0.0,0.0,0.0,0.0,-7.122366,-258.55493,-41.30063,0.0,0.0,0.0,0.0,0.0,0.0,-7.122366,-258.55493,-41.30063,0.0,0.0,0.0,0.0,0.0,0.0,-7.122366,-258.55493,-41.30063,0.0,0.0,0.0,0.0,0.0,0.0,-7.122366,-258.55493,-41.30063,0.0,0.0,0.0,0.0,0.0,0.0,a
-12,2307390365,23,35,72.11043,99.84074,245.10817,-0.29130307,0.4758488,-0.8298858,6.3190966,255.28783,41.325317,0.18354662,0.9356449,-0.30146182,-7.667111,-63.8727,-5.626064,-6.3190966,-255.28783,-41.325317,0.0,0.0,0.0,0.0,0.0,0.0,-6.3190966,-255.28783,-41.325317,0.0,0.0,0.0,0.0,0.0,0.0,-6.3190966,-255.28783,-41.325317,0.0,0.0,0.0,0.0,0.0,0.0,-6.3190966,-255.28783,-41.325317,0.0,0.0,0.0,0.0,0.0,0.0,-6.3190966,-255.28783,-41.325317,0.0,0.0,0.0,0.0,0.0,0.0,a
-11,2407372931,24,35,71.464134,99.241295,247.53737,-0.28905442,0.46901846,-0.83454734,5.8584285,252.56943,40.73264,0.17576084,0.92247206,-0.34373447,-4.9074106,-12.43441,-3.1401799,-5.8584285,-252.56943,-40.73264,0.0,0.0,0.0,0.0,0.0,0.0,-5.8584285,-252.56943,-40.73264,0.0,0.0,0.0,0.0,0.0,0.0,-5.8584285,-252.56943,-40.73264,0.0,0.0,0.0,0.0,0.0,0.0,-5.8584285,-252.56943,-40.73264,0.0,0.0,0.0,0.0,0.0,0.0,-5.8584285,-252.56943,-40.73264,0.0,0.0,0.0,0.0,0.0,0.0,a
-10,2508159569,25,35,69.22708,98.91387,248.54587,-0.27750698,0.46766517,-0.83921343,3.9015276,251.67401,39.842064,0.1252169,0.92316866,-0.36342856,-30.472612,-12.060534,-10.014155,-3.9015276,-251.67401,-39.842064,0.0,0.0,0.0,0.0,0.0,0.0,-3.9015276,-251.67401,-39.842064,0.0,0.0,0.0,0.0,0.0,0.0,-3.9015276,-251.67401,-39.842064,0.0,0.0,0.0,0.0,0.0,0.0,-3.9015276,-251.67401,-39.842064,0.0,0.0,0.0,0.0,0.0,0.0,-3.9015276,-251.67401,-39.842064,0.0,0.0,0.0,0.0,0.0,0.0,a
-9,2608854845,26,35,68.55808,97.82351,249.7585,-0.27644163,0.4704765,-0.8379928,1.3661457,251.15855,41.422127,0.082556546,0.9299292,-0.3583519,-28.278643,-0.63623166,37.744495,-1.3661457,-251.15855,-41.422127,0.0,0.0,0.0,0.0,0.0,0.0,-1.3661457,-251.15855,-41.422127,0.0,0.0,0.0,0.0,0.0,0.0,-1.3661457,-251.15855,-41.422127,0.0,0.0,0.0,0.0,0.0,0.0,-1.3661457,-251.15855,-41.422127,0.0,0.0,0.0,0.0,0.0,0.0,-1.3661457,-251.15855,-41.422127,0.0,0.0,0.0,0.0,0.0,0.0,a
-8,2709909040,27,35,68.30557,97.7158,250.97015,-0.27380952,0.4706932,-0.8387349,0.83094776,251.16925,42.90611,0.06527652,0.9363086,-0.34505817,-2.6805737,-5.9170513,10.520849,-0.83094776,-251.16925,-42.90611,0.0,0.0,0.0,0.0,0.0,0.0,-0.83094776,-251.16925,-42.90611,0.0,0.0,0.0,0.0,0.0,0.0,-0.83094776,-251.16925,-42.90611,0.0,0.0,0.0,0.0,0.0,0.0,-0.83094776,-251.16925,-42.90611,0.0,0.0,0.0,0.0,0.0,0.0,-0.83094776,-251.16925,-42.90611,0.0,0.0,0.0,0.0,0.0,0.0,a
-7,2810698940,28,35,68.70764,98.29779,251.98792,-0.27380294,0.4662604,-0.84120935,1.0304804,250.65761,43.197575,0.06091589,0.935326,-0.34850332,1.4448233,-3.1607554,0.2821806,-1.0304804,-250.65761,-43.197575,0.0,0.0,0.0,0.0,0.0,0.0,-1.0304804,-250.65761,-43.197575,0.0,0.0,0.0,0.0,0.0,0.0,-1.0304804,-250.65761,-43.197575,0.0,0.0,0.0,0.0,0.0,0.0,-1.0304804,-250.65761,-43.197575,0.0,0.0,0.0,0.0,0.0,0.0,-1.0304804,-250.65761,-43.197575,0.0,0.0,0.0,0.0,0.0,0.0,a
-6,2911646392,29,35,70.24042,100.67742,254.53352,-0.27518472,0.44612747,-0.8516124,2.144061,248.5978,44.07519,0.05804444,0.94034415,-0.3352368,12.59432,-22.57025,5.5715203,-2.144061,-248.5978,-44.07519,0.0,0.0,0.0,0.0,0.0,0.0,-2.144061,-248.5978,-44.07519,0.0,0.0,0.0,0.0,0.0,0.0,-2.144061,-248.5978,-44.07519,0.0,0.0,0.0,0.0,0.0,0.0,-2.144061,-248.5978,-44.07519,0.0,0.0,0.0,0.0,0.0,0.0,-2.144061,-248.5978,-44.07519,0.0,0.0,0.0,0.0,0.0,0.0,a
-5,3012594776,30,35,70.96945,100.77982,255.40442,-0.27484894,0.44030765,-0.85474396,2.8180573,247.33658,44.209095,0.055131663,0.9403042,-0.33584002,3.5536096,-7.333756,1.1963986,-2.8180573,-247.33658,-44.209095,0.0,0.0,0.0,0.0,0.0,0.0,-2.8180573,-247.33658,-44.209095,0.0,0.0,0.0,0.0,0.0,0.0,-2.8180573,-247.33658,-44.209095,0.0,0.0,0.0,0.0,0.0,0.0,-2.8180573,-247.33658,-44.209095,0.0,0.0,0.0,0.0,0.0,0.0,-2.8180573,-247.33658,-44.209095,0.0,0.0,0.0,0.0,0.0,0.0,a
-4,3112986137,31,35,71.21424,100.13177,255.44652,-0.27537057,0.43785444,-0.85583556,2.786137,246.16063,44.18593,0.052047234,0.94208115,-0.3313219,-1.9680964,-24.467367,-0.96694714,-2.786137,-246.16063,-44.18593,0.0,0.0,0.0,0.0,0.0,0.0,-2.786137,-246.16063,-44.18593,0.0,0.0,0.0,0.0,0.0,0.0,-2.786137,-246.16063,-44.18593,0.0,0.0,0.0,0.0,0.0,0.0,-2.786137,-246.16063,-44.18593,0.0,0.0,0.0,0.0,0.0,0.0,-2.786137,-246.16063,-44.18593,0.0,0.0,0.0,0.0,0.0,0.0,a
-3,3213099685,32,35,70.321884,96.35447,254.80835,-0.27034116,0.44942877,-0.8514279,1.5701195,244.43794,43.164726,0.021420214,0.93324304,-0.35860655,-12.71432,-22.058352,-18.52586,-1.5701195,-244.43794,-43.164726,0.0,0.0,0.0,0.0,0.0,0.0,-1.5701195,-244.43794,-43.164726,0.0,0.0,0.0,0.0,0.0,0.0,-1.5701195,-244.43794,-43.164726,0.0,0.0,0.0,0.0,0.0,0.0,-1.5701195,-244.43794,-43.164726,0.0,0.0,0.0,0.0,0.0,0.0,-1.5701195,-244.43794,-43.164726,0.0,0.0,0.0,0.0,0.0,0.0,a
-2,3313937597,33,35,68.52741,92.18822,252.83678,-0.2647627,0.4611533,-0.8468993,-0.10050892,242.41719,41.127144,-0.0018351149,0.92615885,-0.37712914,-15.090563,-29.764256,-10.681108,0.10050892,-242.41719,-41.127144,0.0,0.0,0.0,0.0,0.0,0.0,0.10050892,-242.41719,-41.127144,0.0,0.0,0.0,0.0,0.0,0.0,0.10050892,-242.41719,-41.127144,0.0,0.0,0.0,0.0,0.0,0.0,0.10050892,-242.41719,-41.127144,0.0,0.0,0.0,0.0,0.0,0.0,0.10050892,-242.41719,-41.127144,0.0,0.0,0.0,0.0,0.0,0.0,a
-1,3414785763,34,35,68.841194,91.591354,253.87206,-0.26870537,0.44855607,-0.85240537,-0.43742517,238.44545,39.559933,0.0039544343,0.9145258,-0.40450826,-0.46031296,-51.74296,-26.155819,0.43742517,-238.44545,-39.559933,0.0,0.0,0.0,0.0,0.0,0.0,0.43742517,-238.44545,-39.559933,0.0,0.0,0.0,0.0,0.0,0.0,0.43742517,-238.44545,-39.559933,0.0,0.0,0.0,0.0,0.0,0.0,0.43742517,-238.44545,-39.559933,0.0,0.0,0.0,0.0,0.0,0.0,0.43742517,-238.44545,-39.559933,0.0,0.0,0.0,0.0,0.0,0.0,a
